Rain,Temp,WindDirection,WindSpeed
0,44,26,9.82
0,48,23,6.31
0,46,21,7.48
0,51,19,5.42
0,53,15,6.41
0.07,45,27,7.78
0.02,38,20,8.27
1,35,23,3.22
1.59,24,28,8.92
0.34,15,24,7.5
1.3,24,25,5.58
2.89,32,28,9.45
1.76,25,26,10.44
1.59,24,28,8.92
1.16,28,22,13.32
1.51,25,27,12.5
1.06,34,8,3.41
0.71,35,34,5.3
3.7,44,16,2.74
4.79,46,16,5.15
3,46,12,4.1
0.99,35,16,4.48
0.91,37,28,4.15
1.25,17,26,6.64
1.93,19,22,3.87
1.42,12,26,2.94
1.23,18,17,4.54
0,14,26,6.44
0,15,24,4.35
0,15,25,3.91
0.01,18,27,6.5
0.17,31,22,13.82
0.05,34,28,11.81
0,26,26,0.91
0.18,26,24,12.92
0.06,29,27,3.22
0.87,49,26,5.6
0.6,46,20,6.4
1.23,54,21,7.34
0.89,52,21,4.9
0.12,30,20,2.7
4.39,43,19,10.77
0.05,29,8,18.5
0.01,13,26,3.67
1.2,35,22,13.44
2.93,36,11,5.86
0.01,24,12,14.38
0.01,10,2,1.57
0.02,12,26,1.44
0.85,35,8,6.97
0,34,8,11.12
2.71,38,13,9.57
0.12,30,5,9.02
7.3,43,19,10.46
0.28,36,11,12.22
1.88,36,14,11.98
0.19,15,7,8.97
0.04,13,21,1.5
0.29,24,14,14.68
0,3,14,0.55
0.3,32,30,7.18
0,60,14,4.25
0,60,0,0
0,60,23,12.36
3.14,43,11,9.91
1.56,38,10,5.87
0.32,31,21,11.78
0.17,31,5,3.47
0,12,7,3.94
0.07,2,9,14.47
4.87,38,9,5.84
0,45,18,4.98
0.51,46,11,8.55
0.18,59,10,2.84
0,55,14,3.85
0.16,39,21,5.81
0,49,23,4.62
0,48,23,6.9
0,52,0,0
0.93,52,13,2.28
0.71,45,28,4.42
0,48,20,6.02
0.18,54,15,5.14
2.05,51,0,0
1.05,50,16,2.4
0.11,54,17,4.25
0.27,59,25,3.48
0.14,59,26,3.75
0.57,50,31,4.44
1.86,50,20,3.14
0.24,52,22,5.15
0.45,54,20,3.71
0.18,60,29,4.01
0.07,53,18,5.97
0.88,49,15,12.55
1.03,57,25,2.92
0.85,56,26,5.75
0.41,51,22,5.31
0,19,25,3.11
0.34,36,16,5.12
0.4,13,19,2.67
0.1,37,15,6.87
0.41,28,11,3.18
0.12,40,21,4.38
0,35,24,5.38
0,35,22,6.85
0,32,23,5.51
0,32,23,5.51
2.93,58,16,3.14
2.41,67,15,6.38
0.23,55,18,2.72
0.42,54,17,3.12
0.35,69,14,9.11
2.64,67,15,5.71
2.67,60,16,3.82
0.58,55,21,7.17
0.08,54,22,3.44
2.55,60,19,2.64
4,62,24,4.12
5.53,66,19,5.95
0.2,52,24,3.07
0.13,47,18,2.75
0.22,49,23,5.5
0.28,48,21,3.12
0.25,48,23,3.65
0.11,53,19,4.34
0.2,75,16,3.18
0.03,76,18,3.14
0,73,5,3.75
0.14,72,15,4.21
0.23,74,21,5.17
0.34,35,17,2.84
0.15,41,16,5.51
0.59,24,12,6.55
0.17,33,23,9.5
0.15,32,23,7.32
0.04,36,22,7.65
0,37,22,7.95
0.15,32,23,7.4
0,39,22,9.95
0.03,44,24,6.21
0.05,35,23,11.51
0.06,39,23,10.51
0.17,34,23,9.84
0.2,30,21,8.78
0.1,34,27,8.44
0.16,30,22,9.55
0.05,31,26,7.14
0.22,28,25,8.47
0,37,26,7.22
0,41,28,8.62
0.01,39,29,9.07
0,42,27,5.7
0,40,24,5.2
0,42,26,7.17
0.03,39,23,9.42
0.02,40,23,3.18
0.05,40,23,9.65
0.04,44,23,8.28
0.07,44,19,6.61
1.37,56,19,6.68
1.46,55,15,7.61
1.34,58,21,8.45
0,56,20,8.72
1.67,54,21,5.44
0.03,28,22,4.75
0.13,24,19,4.95
0.01,33,23,4.51
0.01,32,20,4.32
0.03,40,23,6.17
0,37,24,9.01
0,60,23,11.1
0,33,24,11.1
0.55,28,24,6.42
0.16,36,21,11.1
0.25,35,23,9.31
0.62,32,23,9.11
0.56,28,24,6.42
0.29,33,23,10.45
0.74,23,0,0
0.31,33,23,8.31
0.36,24,20,4.72
0.55,23,28,10.05
0.34,21,28,6.72
0.08,29,26,7.48
0.22,26,22,11.77
0.1,25,27,8.11
0.63,50,19,11.14
1.16,50,24,8.32
1.23,54,21,7.3
2.05,53,22,5.4
1.22,52,24,8.08
1.53,50,20,6.77
0.87,48,13,7.87
0.03,41,22,6.9
0,38,23,7.92
0,39,25,6.55
0,42,22,9.07
0,44,23,8.3
0,36,25,6.05
0,44,23,7.61
0.07,39,26,14.54
0.08,21,18,1.54
0,35,26,19.35
0,24,21,12.08
0,29,24,6.02
0,38,22,16.92
0.02,36,24,11.68
0,32,25,4.38
0.36,31,20,2.38
0.02,36,26,9.24
0.22,31,12,1.07
0.01,37,28,7.9
0.2,34,26,6.51
0.07,32,27,7.84
0.24,33,31,7.38
0.02,33,25,8.08
0.01,35,30,9.77
0.05,35,30,11.6
0.3,30,27,8.55
0.56,18,15,8.91
0.74,22,23,3.72
0.15,52,15,3.05
0.32,46,12,4.37
0.99,40,21,2.78
0.63,35,10,6.88
0,33,23,4.35
0,60,25,38.34
0.03,38,24,6.77
0.01,35,23,5.55
0,42,22,4.92
0,42,25,9.2
0.03,47,21,4.62
0,33,21,8.14
0,31,22,7.71
0.23,35,22,12.91
0.02,25,21,3.62
0.01,34,24,6.55
0.01,39,24,6.87
0.15,36,23,10.45
0.08,33,20,8.48
0.04,38,24,5.45
0.35,48,19,4.82
0.05,44,16,4.11
0.03,42,20,5.94
0.04,41,20,3.18
0,44,18,4.41
0.21,48,19,4.8
0,31,27,7.34
0.05,29,27,12.3
0.07,27,27,8.97
0.04,26,29,8.95
0,30,26,8.27
0.06,35,22,12.02
0.11,36,22,12.1
0.05,37,22,9.22
0.02,38,23,11.71
0.08,35,21,12.95
0.06,33,23,10.71
0.14,35,21,9.91
0,44,27,7.5
0,48,27,8.25
0,49,26,4.4
0,48,24,6.27
3.14,48,16,4.15
0.33,24,23,2.21
1.48,48,19,6.92
0.77,45,26,1.14
0.38,39,23,5.2
1.23,47,14,7.25
0.21,38,20,3.98
1.66,48,18,5.74
0,28,28,3.14
0.13,36,21,13.37
0.02,27,17,4.45
0,35,24,5.72
0.01,35,22,8.81
0.01,33,23,4.15
0,35,16,4.58
0.87,78,9,6.64
0,37,24,6.42
0.09,46,21,3.22
0.14,51,20,4.65
0.15,48,21,3.25
0.04,45,17,4.18
0.02,31,27,7.5
0.07,29,28,8.35
0,30,28,8.85
0.02,34,29,9.28
0.05,29,27,7.85
0.46,35,23,1.87
0.83,44,16,4.11
0.12,43,21,7.7
0.67,42,19,5.71
0.71,42,22,4.77
0.04,49,19,9.24
0.08,45,20,7.55
0.92,42,20,2.1
0,52,21,6.42
0,45,24,7.55
0.16,54,19,7.74
0,58,21,3.22
0.97,58,20,8.2
0.07,61,23,9.94
0,51,24,7.17
0,57,20,8.67
0,60,18,11.17
0,42,25,7.74
0,54,27,6.17
0,53,21,8.71
0.11,55,26,4.48
0,48,20,5.62
0,54,26,7.3
1.43,58,24,10.94
0.37,59,20,8.27
0,47,24,8.07
0.09,50,22,9
0.03,52,22,7.32
0.28,56,19,5.78
0.07,58,19,9.38
0,53,25,7.97
0,50,21,8.38
0.54,31,20,3.45
0,36,23,3.51
0.1,32,21,9.14
0.01,36,22,4.4
0.03,44,16,7.64
0.01,36,17,6.74
0,36,23,3.51
0.01,40,20,7.34
0,37,24,6.81
0.79,33,15,2.2
0.1,35,31,2.77
2.19,45,18,5.58
5.88,47,16,5.9
1.97,47,17,7.45
0.59,35,15,5.5
0.27,36,26,2.75
0.32,36,23,6.9
0.16,37,21,4.51
0.12,28,21,3.18
0.05,40,22,5.81
0.52,28,21,7.67
0.29,29,20,7.68
0.42,28,23,5.55
0.32,31,24,7.64
0.45,27,22,16.98
0.02,34,29,11.32
0.06,26,27,1.38
0.24,22,24,12.07
0.16,33,23,3.91
3.05,51,23,6.35
2.27,48,23,5.98
1.18,53,18,8.01
1.45,53,26,5.88
0.08,26,5,3.97
4.68,39,14,9.51
0.03,22,6,15.5
0,2,25,5.05
0.4,34,16,11.17
1.76,37,8,5.9
0,11,11,16.05
0.05,0,4,2.61
0,-1,33,1.15
0,60,13,3.32
1.06,35,6,8.34
0,35,10,8.57
0.67,36,8,7.38
0.12,28,3,14.35
5.58,40,17,9
0.24,33,7,10.2
2.14,34,7,11.4
0.07,15,8,17.08
0.06,4,24,0.88
0.28,21,6,9.81
0,-5,13,0.53
0,25,20,11.2
0,60,15,2.61
0,60,31,19.23
0.98,41,11,9.51
0.3,35,17,6.97
0.28,33,14,10.6
0,26,11,6.71
0,6,8,7.4
0,-7,6,18.41
2.44,35,8,5.92
0.08,39,20,6.04
0,39,7,6.88
0,52,15,4.25
0.18,48,23,4.68
0.22,30,23,5.18
0,44,18,6.91
0.24,41,23,6.52
0,48,0,0
0,48,9,2.52
0,36,32,4.32
0,42,19,3.44
0.02,50,5,3.24
0.38,48,0,0
0,47,20,1.41
0.05,52,15,3.42
0,57,25,4.91
0,58,30,2.94
0.01,49,33,5.17
0.09,49,29,3.37
0.04,48,22,3.38
0.01,53,12,5.32
0,58,30,4.3
0.18,52,11,4.31
0.01,41,14,18.71
0,53,28,3.94
0,53,23,2.84
0,47,21,4.57
0.15,12,22,4.38
1,21,7,5.87
0.23,7,22,2.68
0.48,21,20,8.67
0.42,16,14,3.2
0.33,25,8,4.74
2.06,39,24,5.07
1.23,38,24,4.54
1.24,40,19,5.24
1.24,40,19,5.24
2.85,62,22,6.54
1.58,71,14,9.31
3.6,59,20,6.3
3.62,58,20,7.2
2.84,73,16,11.44
1.44,71,17,7.38
0.67,64,22,8.78
1.59,56,25,7.95
2.76,54,26,6.25
1.3,64,19,6.8
1.66,66,17,8.95
0.88,69,18,10.27
3.32,56,21,5.78
1.83,51,21,5.21
2.13,51,22,8.75
2.14,53,22,5.85
2.21,52,22,4.71
2.99,53,21,8
1.05,74,21,4.88
0.08,75,15,4.35
0.27,73,6,6.4
0.14,72,11,6.02
0,73,10,5.95
0.07,34,18,4.71
0.02,39,18,4.72
0.04,20,22,3.82
0.81,33,23,8.4
0.6,32,20,7.94
0.38,34,19,6.52
0.1,37,21,7.8
0.4,31,23,6.97
0.42,37,20,7.55
1.76,44,19,6.47
0.24,35,22,9.95
0.3,38,23,9.14
0.46,32,22,8.04
0.17,28,19,8.91
0.4,30,21,9.54
0.32,27,23,8.75
0.79,26,19,10.42
0.67,25,19,9.44
0.49,32,25,9.78
0.31,31,27,11.9
0.81,24,26,15.18
0.38,37,23,7.97
0.35,38,21,7.67
0.55,38,25,9.31
1.73,38,23,7.98
1.86,44,26,2.08
1.38,42,18,7.9
1.58,44,24,6.97
0.36,44,21,7.61
1.85,53,18,5.37
0.07,52,21,5.74
1.05,55,19,8.57
0,51,23,5.5
0.57,54,18,5.01
1.07,31,27,5.88
0.62,22,26,6.88
1.32,36,28,4.71
0.88,40,18,4.35
1.36,44,18,6.44
1.3,41,23,8.12
0,60,24,7.38
1.48,37,26,9
1.15,26,22,5.07
0.49,36,20,9.11
0.39,35,22,8.28
1.63,31,21,8.75
0.76,27,22,6.12
0.63,32,21,8.3
1.02,22,0,0
1.3,32,23,7.9
0.61,25,16,5.54
0.26,20,24,8.57
0.13,15,23,4.28
0.6,24,23,8.58
0.53,21,22,11.98
0.22,21,23,8.71
1.43,49,20,5.4
0.43,49,18,4.7
1.47,53,21,6.7
0.92,52,23,5.9
5.15,51,23,5.07
0.7,50,18,5.84
1.26,48,20,4.6
0.03,43,20,7.22
0.02,40,18,8.47
0.4,36,21,8.84
0.21,39,20,8.65
0.05,39,22,9.15
0.32,34,21,8.28
0.15,42,21,7.61
0,33,26,12.34
0.03,17,28,2.72
0.01,30,26,18.35
0,22,21,11.45
0.02,25,23,8.64
0.03,30,22,14.02
0,31,25,11.55
0,29,24,6.22
0.19,25,23,3.3
0,31,26,9.5
0.17,27,25,2.17
1.85,26,20,13.24
0.75,26,19,9.75
1.29,26,20,11.35
0.75,24,27,11.82
0.53,28,18,9.8
0.34,23,28,12.28
1.07,22,22,15.64
0.05,27,21,10.8
0.05,11,19,10.64
0.05,60,23,6.42
0.09,45,15,4.24
0.03,41,3,10.2
0,32,19,1.55
0.09,29,11,5.05
1.38,34,21,3.51
0,60,26,45.16
1.52,41,19,6.18
1.12,42,25,5.37
0.03,33,32,9.62
0.11,29,22,10.28
0,39,22,6.91
0.35,39,27,6.92
0.78,35,24,6.9
0.75,38,20,10.51
1.3,30,20,3.74
1.71,39,24,6.87
1.05,44,25,6.27
0.8,38,22,8.74
0.58,36,22,6.42
2.42,44,27,8.61
5.75,54,15,9.77
0.74,49,17,7.32
1,48,16,5.95
1.84,46,25,3.75
1.54,49,13,5.34
6.14,54,19,9.15
0.02,31,25,8.22
0,26,24,12.47
0.14,24,26,8.67
0.14,23,24,8.18
0.04,26,24,8.91
0.69,39,23,8.9
0.59,37,22,9.92
0.71,38,22,7.05
1.23,36,23,9.52
0.71,36,21,9.08
0.32,35,21,9.04
1.04,36,22,7.35
0.33,36,24,8.02
0.26,42,24,9.12
0.8,40,23,7.42
0.11,44,23,8.14
1.53,46,14,5.25
0.12,27,21,1.88
0.46,45,18,6.5
0.25,43,19,1
0.22,40,16,4.22
0.83,46,18,5.67
0,37,14,3.15
0.44,46,22,6.12
0.91,38,22,3.18
0.85,37,21,9.3
1.16,36,20,4.52
0.97,43,20,5.58
0.53,38,23,6.61
0.49,38,23,4.07
0.96,39,22,3.14
1.37,78,11,4.91
2.15,40,23,6.14
1.57,50,16,5.22
3.25,54,21,8.82
1.68,53,21,5.67
1.62,49,22,5.64
0.04,28,23,8.81
0.08,26,19,9.88
0,30,21,10.65
0.22,28,30,10.42
0.31,24,20,11.12
1.58,43,22,2.9
2.75,49,21,5.05
1.56,44,20,6.25
2.87,43,23,4.28
3.09,47,17,4.7
1.74,48,21,5.45
1.24,46,24,5
2.42,47,19,1.65
0,47,26,7.18
0.11,35,26,9.4
0,48,27,7.02
0,53,26,3.95
0.12,52,20,5.77
0,60,21,8.57
0,41,22,6.05
0.1,52,25,8.1
0,58,11,11.81
0.03,33,23,9.94
0,49,21,6.97
0,48,25,7.57
0,53,20,6
0.07,40,23,7.65
0,49,25,6.74
0.03,55,25,8.65
0.19,56,25,7.32
0,39,22,6.74
0,45,28,6.6
0,46,26,6.78
0,52,22,6.65
0,53,21,9.55
0.03,46,25,7.52
0.01,44,21,7.5
0.11,27,18,4.88
1.23,41,21,4.52
0.24,34,27,7.04
1.16,42,17,3.05
4.19,48,17,9.25
1.31,43,14,5.27
1.23,41,21,4.52
2.29,45,19,7.25
0.68,44,19,6.61
0.24,25,22,2.75
0.09,32,31,4.98
1.27,41,17,3.94
3.06,44,11,4.91
1.02,43,19,6.08
0.14,32,17,5.61
0.03,37,26,2.97
0.71,40,27,6.1
0.73,43,24,3.5
0.42,38,24,5.28
1.59,43,24,3.91
0.87,26,22,7.1
0.63,24,19,7.11
0.38,28,22,5.01
0.3,32,23,8.57
0.34,17,22,15.75
0.7,22,28,15.3
0.43,20,20,2.81
0.52,16,23,18.42
0.29,26,28,6.62
0,41,25,7.37
0.01,36,20,8.61
0,50,21,8.48
0,45,26,7.44
0.01,30,17,2.88
4.25,46,14,9.58
0.02,18,4,17.87
0.24,0,25,2.55
0.09,36,11,9
2.05,39,9,5.34
0,17,11,13.37
0,3,4,1.17
0.09,9,31,1.27
0,60,14,2.08
0.69,37,6,6.31
0,36,13,7.34
0.85,41,12,5.7
0.02,33,2,12.78
6.42,46,14,9.81
0.13,36,5,7.95
3.06,36,11,11.54
0,4,14,5.62
0.04,2,28,1.03
0,8,20,3.4
0,-1,15,0.18
0.01,34,16,7.78
0,60,14,2.1
0,60,14,9.54
0.86,46,14,7.78
0.6,40,8,2.65
0.04,34,5,15.08
0.06,29,6,5.55
0,3,14,4.11
0.77,-4,7,23.6
2.59,40,8,5.72
0,52,14,3.5
0,54,4,4.6
0,69,10,2.94
0,64,14,3.68
0,43,19,1.62
0,42,20,8.97
0,35,21,8.57
0.08,41,0,0
0,59,14,2.01
0,50,32,4.52
0,55,19,2.5
0,59,15,1.77
0.08,55,0,0
0,58,15,1.04
0,59,19,1.48
0,67,24,1.98
0,66,26,2.37
0,60,33,5.4
0,60,24,2.8
0,57,25,2.67
0,61,17,5.47
0,67,31,2.48
0,59,20,5.05
0,60,14,15.64
0,62,19,1.74
0,62,18,3.14
0,57,25,3.04
0,32,28,2.28
0,38,16,4.45
0,14,21,1.01
0,41,20,5.94
0,30,11,2.42
0,45,20,3.48
0.41,21,21,10.42
0.42,16,20,8.45
0.54,24,21,10.48
0.54,24,21,10.48
0,53,23,8.27
0,61,23,6.82
0,50,24,9.27
0,48,23,9.61
0,65,20,8.95
0,62,19,5.08
0,55,24,8.24
0,52,26,10.25
0,50,25,7.67
0.01,57,24,7.07
0,55,25,7.22
0,59,25,7.48
0.04,46,23,7.37
0.04,38,26,7.37
0,39,28,9.9
0,40,26,7.02
0,41,26,7.32
0.08,44,22,8.44
0.11,73,23,2.5
0,74,15,4.71
0,71,6,6.08
0,70,3,5.94
0.03,71,16,4.92
0.27,38,20,2.41
0.33,47,14,3.64
0.01,30,9,7
0.14,15,28,10.84
0.28,17,24,9.7
0.23,18,29,7.42
0.1,17,21,10.45
0.14,15,29,10.14
0.46,19,19,9.27
0.33,26,23,7.35
0.12,17,24,11.3
0.16,19,26,10.25
0.62,15,26,9.55
0.06,14,24,11.28
0.34,15,20,10.68
0.23,12,30,10.97
0.08,19,21,12.71
0.14,10,26,10.87
0,30,19,8.7
0,38,24,8.78
0.01,36,25,10.45
0,39,16,6.91
0,32,21,8.61
0,38,18,10.14
0.62,20,25,8.12
0.51,23,25,2.68
0.52,23,26,7.68
0.57,25,27,8.94
0.54,27,20,7.12
0,54,21,8.44
0.01,56,22,7.05
0,56,22,9.62
0,53,19,9.45
0,52,22,4.87
0.19,10,25,9.12
0.25,6,20,6.22
0.41,14,25,8.05
0.39,26,23,7.67
0.18,28,21,7.68
0.54,18,24,12.74
0,60,24,11.64
0.55,13,19,11.64
0.39,13,29,7.72
0.22,19,25,8.75
0.76,17,27,8.45
0.04,19,27,10.17
0.12,13,29,7.18
0.1,18,26,9.7
0.55,5,0,0
0.1,20,29,10.51
0.23,8,29,5.78
0.12,2,29,10.81
0.18,-3,21,7.55
0.05,9,26,9.98
0.09,6,27,12.52
0.07,7,26,9.54
0,43,20,8.32
0,42,23,5
0,52,22,7.35
0,49,22,7.22
0,48,22,7.17
0,44,22,6.85
0,38,23,7.28
0.41,26,21,8.78
0.26,24,19,10.98
0,27,22,10.11
0.15,24,19,9.95
0,32,21,10.58
0,27,22,9.87
0.26,24,21,9.38
0.01,45,24,11.72
0.04,32,24,3.02
0,43,25,15.75
0,37,21,11.22
0.13,31,21,6.11
0,45,23,11.97
0,37,20,8.38
0.08,40,27,5.44
0.24,35,24,2.96
0.11,38,26,7.22
0.11,35,24,1.18
0,26,21,9.34
0,25,17,8.9
0.13,24,22,10.4
0,32,23,7.54
0,22,21,10.7
0.06,40,27,8.88
0.01,36,26,10.87
0.06,33,25,8.8
0,27,17,9.84
0,24,21,4.21
0,60,20,2.95
0,55,6,6.25
0,46,20,1.24
0,42,10,6.34
0.21,14,25,6.94
0,60,24,32.77
0.12,26,21,11.38
0.06,25,20,12.02
0,47,34,3.91
0,47,27,6.72
0,48,27,2.28
0.16,17,21,7.6
0.22,14,25,8.42
0.42,19,22,11.04
0.09,14,19,5.25
0.18,22,21,11.65
0.12,25,22,13.67
0.23,19,24,10.84
0.51,15,18,10.27
0,27,31,8.82
0.53,36,22,9.27
0.01,32,22,4.92
0.1,29,22,7.05
0,30,27,4.65
0.09,31,22,3.95
0.07,37,21,8.64
0.22,23,17,7.44
0.15,25,21,8.7
0.13,9,24,12.3
0.09,7,24,11.98
0.54,24,13,5
0.45,17,24,9.61
1.01,19,24,9.72
0.65,18,25,8.38
0.23,17,26,10.74
0.64,17,23,8.47
0.14,19,25,9.61
0.46,18,23,8.87
0,43,24,6.52
0,45,20,10.17
0,41,15,6.95
0,42,20,9.94
3.04,52,15,7.95
0.04,29,27,1.8
0.74,49,17,4.34
0.02,52,17,1.28
0.44,43,18,3.07
0.85,51,13,6.67
0,45,18,2.17
0.72,50,16,5.92
0.21,23,22,8.78
0.7,22,22,10.64
0.58,23,23,9.15
0.11,26,22,11.35
0.35,18,22,8.47
0.29,19,25,7.6
0.22,21,22,7.61
0.83,79,9,5.31
0.6,18,25,10.28
0,36,24,8.58
0.08,41,20,7.58
0.05,39,21,7.31
0.04,33,16,6.47
0.42,16,12,10.48
0.09,18,18,10.82
0.22,27,17,9.11
0.23,37,29,8.61
0.18,13,22,11.52
0.62,25,23,6.74
0.02,35,23,6.97
0.27,28,20,7.8
0.09,26,23,7.8
0.14,29,25,8.05
0.11,39,21,8.17
0.28,31,24,6.55
0.17,31,24,3.18
0,52,22,6.41
0,47,19,8.84
0,56,20,6.97
0,61,20,3.54
0.01,57,21,8.32
0,63,16,8.85
0,50,21,7.5
0,59,20,7.44
0,61,20,9.62
0,48,21,6.8
0,55,21,7.75
0,54,21,9.4
0,59,17,4.1
0,53,13,2.08
0,56,21,8.31
0,59,20,9.47
0,60,21,7.95
0,48,17,7.25
0,52,23,5.12
0,54,21,6.31
0,59,20,5.47
0,60,20,7.95
0,54,19,8.67
0,50,15,8.32
0.09,32,28,2.17
0.12,25,26,8.97
0.14,14,26,6.3
0.11,25,23,4.41
0.05,32,22,6.22
0.09,29,20,7.02
0.12,25,26,8.97
0.19,29,20,7.65
0.24,28,26,7.92
0.29,38,25,3.54
0.09,40,25,5
2.4,47,13,4.97
5.45,51,15,4.98
2.05,50,18,6.85
0.29,40,12,6.7
0.18,42,26,3.37
0.32,18,26,8.31
0.5,22,25,6.64
0.38,16,25,5.38
0.39,23,25,5.92
0.11,9,28,8.92
0.14,9,28,8.97
0.08,11,29,8.28
0.26,14,28,10.31
0.02,37,22,14.88
0.01,40,28,14.22
0,34,27,2.17
0,33,24,17.58
0.12,41,27,6.12
1.24,55,20,7.21
2.56,51,21,6.45
1.48,59,19,6.44
1.38,57,20,4.7
0.23,25,22,3.85
1.79,40,19,7.35
0.11,17,6,12.65
0,1,30,3.17
0.72,31,23,13.12
1.43,32,10,3.97
0.07,10,13,15.4
0,3,3,1.88
0.02,10,26,2.2
0,60,22,2.37
1.92,32,7,4.27
0,33,16,8.6
0.35,34,16,3.91
0.09,26,7,10.47
2.53,40,19,7.5
0.55,31,12,7.68
2.76,33,13,10.22
0.02,7,9,11.42
0,5,25,0.48
0.16,10,19,8.3
0,-6,14,0.98
1.17,28,31,8.6
0,60,16,2.47
0,60,29,20.87
0.52,39,13,6.24
0.03,33,5,10.27
0.56,31,17,16.51
0.03,24,11,5.22
0,3,7,7.55
0,-7,6,17.71
2.2,33,8,2.98
0,59,15,3.17
0,57,11,7.75
0,70,14,2.12
0,67,15,2.25
0,50,21,4.7
0.03,57,23,4.77
0,54,21,6.82
0.26,56,0,0
0.18,56,13,2.02
0.06,49,23,3.64
0,53,20,4.3
0.84,57,15,4.27
2.17,50,0,0
0.33,56,22,2.52
0.5,57,18,3.87
0.61,64,25,2.25
0.73,63,23,3.4
0.34,55,25,9.52
0.75,55,27,7.14
0.78,56,18,3.98
0.44,59,14,4.22
0.05,65,28,2.92
0.67,57,22,6.14
0.28,54,23,13.17
0.47,59,20,2.41
0.35,59,23,5.01
0.48,56,17,5.01
0,39,23,4.12
0,47,15,7.02
0.11,29,19,4.02
0,43,17,7.45
0.02,41,12,2.04
0,49,19,6.31
0.88,36,21,7.32
1.06,32,26,6.8
0.99,37,18,7.01
0.99,37,18,7.01
0.23,61,9,4.58
1.6,71,13,10.34
0.39,59,16,4.94
0.31,58,17,5.38
0.22,71,7,8.91
0.7,71,13,8.01
0.5,63,14,6.24
0.68,60,18,6.52
1.07,58,18,3.94
0.25,65,16,4.72
1.49,65,13,7.51
0.61,69,13,10.01
0.73,56,18,3.98
0.51,48,18,4.74
1.61,51,20,7.62
0.6,51,18,4.47
0.45,54,19,5.07
0.1,56,18,6.08
1.52,73,26,4.21
0.24,75,9,10.9
0.67,74,7,12.05
0.93,72,10,10.47
0.81,73,11,15.77
0.15,47,20,6
0.12,46,15,3.44
0.15,41,22,12.51
0.05,35,22,9.6
0,36,22,6.9
0,40,16,6.57
0.02,42,18,6.52
0.03,34,16,7.61
0,40,13,7.64
0.33,45,20,6.37
0.02,36,19,9.41
0,40,19,9.11
0.05,33,24,9.31
0,35,22,8.65
0.35,40,23,8.62
0,31,22,9.6
0.2,38,23,7.57
0,33,22,9.28
0.02,50,22,9.58
0,51,22,9.64
0,47,28,8.35
0,53,19,8.34
0,49,22,7.62
0,53,18,10.02
1.59,41,23,7.37
3.04,44,21,1.91
1.61,43,21,6.8
0.69,44,22,5.98
0.52,48,19,5.84
0.62,61,15,5.54
0.08,62,17,5.47
0.64,63,15,6.22
1.26,62,19,7.31
0.99,59,15,4.17
1.49,28,23,7.22
1.17,22,23,7.91
1.11,30,24,6.17
1.21,38,23,4.9
1.46,41,22,5.68
0.93,36,23,8.88
0,60,23,13.28
0.93,30,25,9.5
0.14,24,24,7.55
0.08,34,19,8.21
0.06,31,20,8.68
0.09,33,24,9.12
0.18,25,24,6.94
0.08,31,20,8.88
0.45,21,0,0
0.11,31,23,8.34
0.63,22,23,7.21
0.26,22,21,7.41
0.15,18,20,5.64
0.37,31,23,7.9
0.02,28,23,11.05
0.33,29,23,8.11
1.02,58,19,8.18
1.38,57,22,6.18
0.73,57,18,5.61
0.79,59,20,5.21
1.32,59,16,6.6
1.19,56,21,5.91
1.04,53,17,5.71
0.46,46,16,6.72
0.46,47,16,6.92
0,48,20,9.75
0.78,47,23,7.4
0.1,51,23,9.38
0,46,20,8.41
0.08,48,18,5.77
0.08,44,26,11.37
0.02,33,21,4.31
0,37,23,13.41
0.01,38,21,11.91
0.09,35,19,6.84
0,41,22,13.01
0.03,36,23,7.82
0.05,42,24,6.8
0.39,39,20,4.88
0.24,42,24,7
0.14,40,29,1.94
0,45,22,8.77
0,45,21,7.42
0.14,41,24,8.45
0.03,42,26,6.87
0.07,43,25,8.37
0.12,44,27,8.55
0.03,43,28,10.72
0.05,42,27,8.81
0.5,33,18,9.64
0.28,34,19,4.61
0,63,18,3.65
0.47,54,11,5.3
0.42,47,17,4.97
0.12,42,16,5.71
1.11,28,22,5.48
0,60,23,43.34
1.44,40,19,6.7
1.49,37,21,7
0,53,25,5.38
0,50,17,7.48
0,57,17,4.08
1.02,30,24,8.14
1.73,27,25,8.31
1.01,28,21,8.15
1.07,27,24,4.17
0.82,38,22,8.94
1.34,39,22,8.88
1.7,27,25,7.87
2.12,25,22,7.84
1.11,42,25,5.84
0.68,49,13,10.21
0.96,45,19,5.21
1.67,43,19,6.04
0.72,42,18,3.42
1.53,45,18,4.88
0.74,50,16,6.14
0.15,37,18,6.6
0.11,34,23,8.67
0.02,29,20,10.24
0.02,27,22,9.32
0.12,32,25,4.58
0.55,33,19,9.4
0.22,34,19,9.35
0.49,38,23,7.2
0,39,19,9.77
0.13,35,23,10.51
0.05,35,20,7.8
0.78,32,18,7.6
0,55,21,8.97
0,58,25,10.17
0,53,20,7.42
0,58,23,9.74
2.35,49,16,6.38
0.03,33,23,4.7
0.82,48,22,6.25
0.6,47,22,1.44
0.16,46,20,4.22
1.51,49,15,5.25
0.04,42,16,5.34
1.15,49,16,5.97
1.55,34,22,5.48
0.79,29,17,9.04
1.36,33,24,5.77
0.99,39,18,7.64
1.11,36,22,7.58
1.6,35,23,5.2
